0.0905955,0.059739
0.0943696,0.0645085
0.0972008,0.0686814
0.0990607,0.0721827
0.0999309,0.0749435
0.0998027,0.0769043
0.0986772,0.078018
0.0965658,0.0782523
0.0934895,0.0775912
0.0894791,0.0760364
0.0845747,0.073607
0.0788252,0.0703391
0.0722881,0.0662844
0.0650288,0.0615086
0.0571197,0.0560888
0.0486399,0.0501113
0.0396741,0.0436689
0.0303118,0.0368577
0.0206467,0.0297745
0.0107754,0.0225144
0.000796318,0.0151677
-0.00919069,0.00781847
-0.0190859,0.000542564
-0.0287903,-0.00659318
-0.0382071,-0.0135313
-0.0472422,-0.0202234
-0.0558052,-0.0266292
-0.0638107,-0.0327151
-0.0711785,-0.0384524
-0.0778352,-0.0438156
-0.0837142,-0.0487805
-0.0887567,-0.0533225
-0.0929124,-0.0574158
-0.0961397,-0.0610326
-0.0984065,-0.0641426
-0.09969,-0.066714
-0.0999774,-0.0687139
-0.0992659,-0.0701095
-0.0975626,-0.0708699
-0.0948844,-0.0709669
-0.0912582,-0.0703774
-0.0867202,-0.0690842
-0.0813157,-0.0670774
-0.0750987,-0.0643557
-0.0681314,-0.0609268
-0.0604833,-0.0568077
-0.0522309,-0.0520248
-0.0434566,-0.046614
-0.0342481,-0.0406192
-0.0246974,-0.0340925
-0.0148999,-0.0270925
-0.00495356,-0.0196837
0.00504227,-0.0119352
0.0149877,-0.00392019
0.0247834,0.00428482
0.0343315,0.0126004
0.0435365,0.0209442
0.0523066,0.0292312
0.060554,0.0373731
0.0681964,0.0452789
0.0751573,0.0528548
0.0813674,0.0600053
0.0867644,0.0666342
0.0912945,0.0726471
0.0949125,0.0779531
0.0975821,0.0824682
0.0992766,0.0861181
0.0999793,0.0888407
0.099683,0.0905885
0.0983907,0.0913304
0.0961153,0.0910526
0.0928795,0.0897591
0.0887158,0.0874713
0.0836656,0.084227
0.0777794,0.0800792
0.0711161,0.0750945
0.0637423,0.0693508
0.0557315,0.0629358
0.0471639,0.0559439
0.038125,0.0484748
0.0287053,0.0406303
0.0189987,0.0325126
0.00910224,0.0242217
-0.000885131,0.0158536
-0.0108637,0.00749828
-0.0207336,-0.000761637
-0.0303965,-0.0088517
-0.0397556,-0.0167062
-0.0487175,-0.0242678
-0.0571926,-0.0314872
-0.0650962,-0.0383219
-0.0723495,-0.044735
-0.0788798,-0.0506934
-0.084622,-0.0561667
-0.0895187,-0.0611258
-0.093521,-0.0655419
-0.0965888,-0.0693857
-0.0986916,-0.0726277
-0.0998082,-0.0752381
-0.0999276,-0.0771873
-0.0990486,-0.0784472
-0.0971798,-0.078992
-0.0943401,-0.0787996
-0.0905578,-0.0778528
-0.0858707,-0.0761405
-0.0803256,-0.0736587
-0.0739779,-0.0704113
-0.066891,-0.0664109
-0.0591358,-0.0616789
-0.0507897,-0.0562453
-0.0419361,-0.0501492
-0.0326635,-0.0434377
-0.0230646,-0.0361657
-0.0132352,-0.0283949
-0.00327354,-0.0201936
0.00672081,-0.0116356
0.016648,-0.00280003
0.0264089,0.00622906
0.0359058,0.0153629
0.0450441,0.0245082
0.0537322,0.0335668
0.0618835,0.0424367
0.0694165,0.0510122
0.0762558,0.059185
0.0823333,0.0668462
0.0875881,0.0738885
0.0919678,0.0802088
0.0954285,0.0857116
0.0979358,0.0903117
0.0994645,0.0939371
0.0999994,0.0965316
0.0995351,0.0980564
0.0980763,0.0984909
0.0956376,0.0978332
0.0922433,0.0960993
0.0879273,0.0933224
0.0827328,0.0895514
0.0767116,0.0848492
0.069924,0.0792909
0.0624377,0.0729615
0.0543276,0.0659543
0.0456746,0.0583686
0.0365653,0.0503077
0.0270906,0.0418765
0.0173452,0.03318
0.00742654,0.0243208
-0.00256633,0.0153974
-0.0125336,0.00650285
-0.0223756,-0.00227702
-0.031994,-0.0108641
-0.0412928,-0.0191887
-0.0501789,-0.0271892
-0.0585637,-0.034812
-0.0663634,-0.0420103
-0.0735,-0.0487431
-0.0799021,-0.0549737
-0.085506,-0.0606687
-0.0902555,-0.065797
-0.0941031,-0.0703283
-0.0970106,-0.0742332
-0.0989487,-0.0774824
-0.0998982,-0.0800477
-0.0998495,-0.0819017
-0.0988032,-0.0830188
-0.0967696,-0.0833768
-0.0937692,-0.0829569
-0.0898318,-0.0817457
-0.0849969,-0.0797359
-0.0793127,-0.076927
-0.0728361,-0.0733266
-0.0656317,-0.0689504
-0.0577715,-0.0638225
-0.0493341,-0.057976
-0.0404038,-0.0514519
-0.0310697,-0.0442999
-0.0214253,-0.0365768
-0.0115667,-0.0283469
-0.00159259,-0.019681
0.00839745,-0.0106561
0.0183036,-0.00135536
0.0280268,0.0081325
0.03747,0.0177129
0.0465388,0.0272857
0.0551427,0.0367455
0.0631955,0.0459819
0.0706169,0.0548811
0.0773328,0.063327
0.0832759,0.071204
0.088387,0.0783992
0.092615,0.0848063
0.0959176,0.0903284
0.0982618,0.0948812
0.0996242,0.098396
0.0999912,0.100822
0.0993591,0.102126
0.0977343,0.102296
0.0951329,0.101336
0.091581,0.0992726
0.087114,0.0961448
0.0817766,0.0920088
0.0756222,0.0869335
0.0687121,0.0809992
0.0611155,0.0742953
0.0529083,0.0669184
0.0441724,0.0589706
0.0349951,0.0505571
0.0254682,0.0417848
0.0156869,0.0327598
0.00574875,0.0235858
-0.0042468,0.0143626
-0.0141999,0.00518428
-0.0240112,-0.00386205
-0.0335825,-0.0126969
-0.0428183,-0.0212488
-0.0516262,-0.0294547
-0.0599183,-0.0372589
-0.0676118,-0.044613
-0.0746297,-0.051474
-0.0809019,-0.0578039
-0.0863657,-0.063568
-0.0909667,-0.068734
-0.0946587,-0.0732715
-0.0974049,-0.0771508
-0.0991779,-0.0803432
-0.0999599,-0.0828214
-0.0997432,-0.0845594
-0.0985298,-0.0855335
-0.096332,-0.0857233
-0.0931717,-0.0851125
-0.0890804,-0.0836901
-0.0840991,-0.0814514
-0.0782775,-0.0783985
-0.0716737,-0.0745413
-0.0643538,-0.0698978
-0.0563909,-0.0644946
-0.0478646,-0.0583665
-0.03886,-0.0515569
-0.0294672,-0.0441168
-0.0197799,-0.0361052
-0.00989497,-0.0275882
8.88157e-05,-0.0186385
0.0100717,-0.00933552
0.019954,0.000234883
0.0296369,0.0099807
0.0390236,0.0198037
0.0480205,0.0295994
0.0565375,0.0392578
0.0644897,0.0486638
0.0717975,0.057699
0.0783879,0.0662433
0.0841951,0.0741774
0.089161,0.0813866
0.0932361,0.0877635
0.0963795,0.0932118
0.09856,0.0976494
0.0997557,0.101011
0.0999547,0.10325
0.099155,0.104339
0.0973645,0.104271
0.0946013,0.103056
0.0908927,0.100726
0.0862761,0.0973254
0.0807973,0.0929149
0.0745113,0.0875675
0.0674808,0.0813669
0.059776,0.0744053
0.051474,0.0667816
0.0426577,0.0585994
0.0334151,0.0499653
0.0238387,0.0409869
0.0140241,0.0317708
0.00406933,0.0224212
-0.00592608,0.0130381
-0.0158623,0.00371556
-0.02564,-0.00545895
-0.0351615,-0.0144058
-0.0443317,-0.0230533
-0.0530589,-0.031338
-0.061256,-0.0392039
-0.0688411,-0.0466018
-0.0757383,-0.0534885
-0.0818787,-0.0598253
-0.0872011,-0.0655772
-0.0916522,-0.0707115
-0.0951875,-0.0751977
-0.0977717,-0.0790063
-0.099379,-0.082109
-0.0999934,-0.0844791
-0.0996087,-0.0860915
-0.0982287,-0.0869239
-0.0958672,-0.0869572
-0.0925479,-0.0861768
-0.0883038,-0.0845735
-0.0831775,-0.0821445
-0.07722,-0.0788938
-0.0704911,-0.0748332
-0.0630578,-0.0699829
-0.0549944,-0.064371
-0.0463816,-0.0580343
-0.0373053,-0.0510178
-0.0278563,-0.0433741
-0.0181289,-0.0351639
-0.00822043,-0.0264546
0.00177019,-0.017321
0.0117431,-0.00784412
0.0215987,0.00188809
0.0312385,0.0117813
0.0405662,0.0217346
0.0494885,0.0316408
0.0579164,0.0413869
0.0657656,0.0508551
0.0729577,0.0599241
0.0794208,0.0684717
0.0850904,0.0763774
0.0899097,0.0835259
0.0938307,0.0898103
0.0968142,0.095136
0.0988304,0.0994234
0.0998591,0.102611
0.09989,0.104655
0.0989229,0.105534
0.0969673,0.105244
0.0940429,0.103802
0.0901788,0.101242
0.0854137,0.0976123
0.0797952,0.0929783
0.0733794,0.0874155
0.0662304,0.08101
0.0584197,0.0738559
0.0500252,0.0660536
0.0411309,0.057708
0.0318257,0.0489262
0.0222024,0.0398162
0.0123573,0.030485
0.00238875,0.0210364
-0.00760367,0.0115703
-0.0175201,0.00218022
-0.0272615,-0.00704679
-0.0367305,-0.0160316
-0.0458325,-0.024703
-0.0544766,-0.0329979
-0.0625764,-0.0408607
-0.0700509,-0.0482422
-0.0768255,-0.0550995
-0.0828324,-0.0613938
-0.0880118,-0.0670901
-0.0923117,-0.0721558
-0.0956893,-0.0765604
-0.0981108,-0.0802746
-0.0995521,-0.0832705
-0.0999986,-0.0855219
-0.099446,-0.0870043
-0.0978997,-0.0876964
-0.0953753,-0.0875802
-0.0918979,-0.0866424
-0.0875023,-0.0848753
-0.0822324,-0.0822776
-0.0761408,-0.0788549
-0.0692885,-0.0746209
-0.0617439,-0.0695972
-0.0535823,-0.0638138
-0.0448854,-0.057309
-0.03574,-0.0501294
-0.0262375,-0.0423291
-0.0164728,-0.0339702
-0.00654357,-0.0251216
0.00345107,-0.0158595
0.0134112,-0.00626668
0.0232374,0.00356743
0.0328313,0.0135466
0.0420973,0.023568
0.0509426,0.0335225
0.0592789,0.0432951
0.0670229,0.0527659
0.0740973,0.0618124
0.0804312,0.0703113
0.0859616,0.0781418
0.090633,0.0851889
0.0943989,0.0913472
0.0972216,0.0965241
0.0990728,0.100643
0.0999342,0.103645
0.099797,0.105492
0.0986628,0.106164
0.0965427,0.105664
0.0934579,0.10401
0.0894394,0.10124
0.0845273,0.0974079
0.0787705,0.0925796
0.0722267,0.0868335
0.0649613,0.0802578
0.0570468,0.072948
0.0485622,0.0650057
0.0395925,0.0565365
0.0302272,0.047648
0.0205598,0.0384484
0.0106871,0.0290444
0.000707505,0.0195396
-0.00927912,0.0100331
-0.019173,0.000617947
-0.0288754,-0.00861983
-0.0382892,-0.0176019
-0.0473205,-0.026258
-0.0558789,-0.0345256
-0.063879,-0.04235
-0.0712409,-0.0496825
-0.0778909,-0.0564805
-0.0837627,-0.0627057
-0.0887976,-0.0683232
-0.0929452,-0.0733006
-0.0961642,-0.0776074
-0.0984223,-0.0812147
-0.099697,-0.0840948
-0.0999755,-0.0862218
-0.0992552,-0.0875721
-0.0975431,-0.0881249
-0.0948564,-0.0878632
-0.0912219,-0.086775
-0.086676,-0.0848537
-0.081264,-0.0820994
-0.07504,-0.0785193
-0.0680663,-0.0741285
-0.0604125,-0.0689503
-0.0521551,-0.0630163
-0.0433766,-0.0563662
-0.0341646,-0.0490481
-0.0246113,-0.0411177
-0.0148121,-0.0326383
-0.00486486,-0.0236803
0.00513097,-0.0143211
0.0150755,-0.00464496
0.0248695,0.00525723
0.0344149,0.0152877
0.0436165,0.0253422
0.0523823,0.0353098
0.0606246,0.0450741
0.0682613,0.0545142
0.0752159,0.0635065
0.081419,0.0719274
0.0868085,0.0796564
0.0913307,0.0865795
0.0949404,0.092593
0.0976014,0.0976067
0.0992873,0.101547
0.0999811,0.104359
0.0996759,0.106006
0.0983748,0.106475
0.0960907,0.10577
0.0928466,0.103914
0.0886747,0.100948
0.0836169,0.0969281
0.0777236,0.0919225
0.0710537,0.086012
0.0636738,0.0792862
0.0556577,0.071842
0.0470856,0.063782
0.0380429,0.0552122
0.0286202,0.0462407
0.0189115,0.0369754
0.00901379,0.0275229
-0.000973943,0.0179862
-0.0109519,0.0084636
-0.0208205,-0.000952763
-0.0304811,-0.0101779
-0.039837,-0.0191345
-0.048795,-0.0277533
-0.0572654,-0.0359731
-0.0651636,-0.0437396
-0.0724108,-0.0510052
-0.0789344,-0.0577277
-0.0846693,-0.0638693
-0.0895583,-0.0693952
-0.0935524,-0.0742735
-0.0966118,-0.0784738
-0.0987058,-0.0819673
-0.0998137,-0.0847266
-0.0999242,-0.0867263
-0.0990363,-0.0879432
-0.0971589,-0.0883573
-0.0943107,-0.0879525
-0.0905201,-0.0867177
-0.0858252,-0.0846475
-0.0802726,-0.0817434
-0.0739181,-0.0780141
-0.0668249,-0.073476
-0.0590641,-0.0681541
-0.0507131,-0.0620814
-0.0418554,-0.0552992
-0.0325796,-0.0478569
-0.0229781,-0.0398116
-0.0131471,-0.031228
-0.00318477,-0.0221779
0.00680942,-0.0127398
0.0167356,-0.00299939
0.0264945,0.00695119
0.0359887,0.0170128
0.0451233,0.0270798
0.0538071,0.0370401
0.0619532,0.046776
0.0694804,0.0561658
0.0763133,0.0650853
0.0823837,0.0734111
0.0876309,0.0810233
0.0920026,0.0878092
0.095455,0.0936671
0.0979537,0.0985093
0.0994736,0.102265
0.0999996,0.104883
0.0995265,0.106332
0.0980589,0.106599
0.0956116,0.105694
0.0922089,0.103642
0.087885,0.100488
0.0826829,0.0962884
0.0766546,0.091116
0.0698605,0.0850525
0.0623683,0.0781889
0.054253,0.0706234
0.0455956,0.0624592
0.0364826,0.0538027
0.0270051,0.0447622
0.0172577,0.0354457
0.00733797,0.025959
-0.00265512,0.0164047
-0.0126217,0.00688021
-0.0224621,-0.00252343
-0.0320781,-0.0117223
-0.0413736,-0.0206404
-0.0502557,-0.0292096
-0.0586357,-0.0373697
-0.0664298,-0.0450675
-0.0735602,-0.0522561
-0.0799555,-0.058894
-0.085552,-0.0649437
-0.0902937,-0.0703711
-0.0941332,-0.0751442
-0.0970321,-0.079233
-0.0989615,-0.0826087
-0.0999021,-0.0852445
-0.0998446,-0.087115
-0.0987894,-0.0881978
-0.0967472,-0.0884733
-0.0937383,-0.0879265
-0.0897928,-0.0865472
-0.0849501,-0.0843312
-0.0792586,-0.0812812
-0.0727752,-0.0774073
-0.0655646,-0.0727276
-0.057699,-0.0672683
-0.0492568,-0.061064
-0.0403225,-0.0541575
-0.0309853,-0.0465995
-0.0213385,-0.0384487
-0.0114785,-0.0297708
-0.00150378,-0.020639
0.00848594,-0.0111332
0.0183909,-0.00133998
0.0281121,0.00864698
0.0375524,0.0187274
0.0466174,0.0287944
0.0552167,0.0387346
0.0632643,0.0484297
0.0706798,0.057757
0.0773891,0.0665923
0.0833251,0.0748123
0.0884285,0.0822981
0.0926485,0.0889386
0.0959427,0.0946341
0.0982782,0.0992999
0.0996318,0.102868
0.09999,0.105291
0.099349,0.10654
0.0977154,0.106608
0.0951055,0.105505
0.0915453,0.103261
0.0870704,0.0999228
0.0817255,0.095551
0.075564,0.0902186
0.0686476,0.0840096
0.0610452,0.0770163
0.0528329,0.0693377
0.0440927,0.0610779
0.0349119,0.0523437
0.0253823,0.0432433
0.0155991,0.0338845
0.00566008,0.0243727
-0.00433554,0.0148098
-0.0142878,0.00529218
-0.0240974,-0.0040902
-0.0336661,-0.0132547
-0.0428985,-0.0221264
-0.0517023,-0.0306386
-0.0599894,-0.0387321
-0.0676772,-0.0463547
-0.0746888,-0.0534605
-0.080954,-0.0600084
-0.0864105,-0.0659617
-0.0910035,-0.0712863
-0.0946873,-0.0759506
-0.097425,-0.0799248
-0.0991892,-0.0831805
-0.0999624,-0.0856907
-0.0997368,-0.0874309
-0.0985146,-0.0883789
-0.0963082,-0.0885159
-0.0931394,-0.0878276
-0.08904,-0.0863048
-0.084051,-0.0839447
-0.0782222,-0.0807511
-0.0716117,-0.0767356
-0.0642858,-0.0719176
-0.0563176,-0.0663248
-0.0477866,-0.0599934
-0.0387782,-0.0529675
-0.0293823,-0.0452993
-0.0196928,-0.0370488
-0.00980658,-0.0282831
0.000177631,-0.0190764
0.0101601,-0.00950997
0.020041,0.00032836
0.0297217,0.0103438
0.0391054,0.0204349
0.0480984,0.0304935
0.0566108,0.0404054
0.0645575,0.0500512
0.0718593,0.0593079
0.078443,0.0680512
0.0842429,0.0761583
0.0892012,0.0835113
0.0932681,0.0900007
0.0964032,0.0955294
0.098575,0.100015
0.0997619,0.103394
0.099952,0.10562
0.0991434,0.10667
0.0973443,0.106538
0.0945724,0.10524
0.0908557,0.102807
0.0862311,0.0992894
0.080745,0.0947491
0.0744521,0.0892617
0.0674152,0.0829124
0.0597048,0.075795
0.0513978,0.0680093
0.0425773,0.05966
0.0333314,0.0508541
0.0237524,0.0417001
0.0139361,0.0323053
0.00398058,0.0227747
-0.00601473,0.0132091
-0.01595,0.00370418
-0.0257258,-0.00565136
-0.0352446,-0.0147761
-0.0444113,-0.0235965
-0.0531342,-0.032047
-0.0613262,-0.0400695
-0.0689055,-0.047613
-0.0757962,-0.0546323
-0.0819297,-0.061087
-0.0872445,-0.0669407
-0.0916876,-0.07216
-0.0952146,-0.0767133
-0.0977903,-0.0805709
-0.0993889,-0.0837048
-0.0999944,-0.0860883
-0.0996008,-0.0876972
-0.098212,-0.0885097
-0.0958419,-0.088508
-0.0925142,-0.0876783
-0.0882621,-0.0860128
-0.0831281,-0.0835095
-0.0771636,-0.0801737
-0.070428,-0.0760183
-0.0629888,-0.0710642
-0.0549202,-0.0653407
-0.0463028,-0.0588851
-0.0372229,-0.0517433
-0.0277709,-0.0439688
-0.0180416,-0.0356228
-0.00813191,-0.0267736
0.00185899,-0.0174969
0.0118313,-0.00787497
0.0216854,0.00200311
0.0313229,0.0120414
0.0406474,0.0221373
0.0495657,0.0321815
0.0579888,0.0420589
0.0658325,0.0516493
0.0730184,0.0608295
0.0794747,0.069475
0.085137,0.0774638
0.0899486,0.0846791
0.0938614,0.0910134
0.0968364,0.0963718
0.0988439,0.100675
0.0998638,0.103862
0.0998858,0.105892
0.0989098,0.106742
0.0969456,0.106412
0.0940127,0.10492
0.0901404,0.102301
0.0853675,0.0986061
0.0797416,0.0939009
0.073319,0.0882621
0.0661638,0.0817767
0.0583476,0.0745395
0.0499483,0.0666513
0.0410499,0.0582171
0.0317414,0.0493444
0.0221158,0.0401415
0.0122692,0.0307153
0.00229996,0.0211704
-0.00769223,0.0116067
-0.0176076,0.00211865
-0.027347,-0.00720605
-0.0368131,-0.0162873
-0.0459115,-0.0250529
-0.0545511,-0.0334385
-0.0626456,-0.0413872
-0.0701142,-0.0488488
-0.0768823,-0.0557791
-0.0828822,-0.0621384
-0.0880539,-0.0678907
-0.0923458,-0.0730027
-0.0957151,-0.0774433
-0.098128,-0.081183
-0.0995604,-0.0841938
-0.0999981,-0.0864496
-0.0994366,-0.0879263
-0.0978816,-0.0886028
-0.0953485,-0.0884619
-0.0918628,-0.087491
-0.0874592,-0.0856829
-0.0821818,-0.083037
-0.0760832,-0.07956
-0.0692244,-0.075266
-0.061674,-0.0701774
-0.0535073,-0.064325
-0.044806,-0.0577477
-0.035657,-0.0504925
-0.0261518,-0.0426146
-0.0163852,-0.0341762
-0.00645494,-0.0252472
0.00353983,-0.0159042
0.0134992,-0.00623071
0.0233238,0.00368289
0.0329152,0.0137396
0.0421778,0.0238355
0.051019,0.0338606
0.0593504,0.0436985
0.0670888,0.0532287
0.0741569,0.0623274
0.080484,0.0708706
0.0860069,0.0787367
0.0906705,0.0858104
0.0944282,0.0919861
0.0972423,0.0971715
0.0990849,0.10129
0.0999374,0.104285
0.0997914,0.106116
0.0986482,0.106768
0.0965195,0.106241
0.0934263,0.104556
0.0893997,0.101753
0.0844798,0.0978834
0.0787158,0.093016
0.0721653,0.0872291
0.0648937,0.0806111
0.0569738,0.0732578
0.0484846,0.0652709
0.0395109,0.0567558
0.0301425,0.0478202
0.0204729,0.0385722
0.0105988,0.0291186
0.000618691,0.019563
-0.00936755,0.0100047
-0.0192602,0.000536906
-0.0289604,-0.00875382
-0.0383712,-0.0177887
-0.0473987,-0.0264968
-0.0559525,-0.0348151
-0.0639473,-0.0426877
-0.0713032,-0.0500656
-0.0779466,-0.0569052
-0.0838112,-0.0631673
-0.0888384,-0.0688166
-0.0929779,-0.07382
-0.0961885,-0.0781466
-0.0984379,-0.0817672
-0.0997038,-0.084654
-0.0999735,-0.086781
-0.0992443,-0.0881248
-0.0975235,-0.0886648
-0.0948282,-0.0883845
-0.0911855,-0.087272
-0.0866316,-0.0853215
-0.0812122,-0.0825335
-0.0749813,-0.0789158
-0.0680012,-0.0744842
-0.0603417,-0.0692625
-0.0520793,-0.0632828
-0.0432965,-0.0565856
-0.0340811,-0.0492193
-0.0245252,-0.0412403
-0.0147242,-0.0327123
-0.00477614,-0.0237063
0.00521967,-0.0143002
0.0151633,-0.00457866
0.0249555,0.00536682
0.0344983,0.015438
0.0436964,0.0255301
0.0524579,0.0355318
0.0606953,0.0453261
0.0683262,0.0547917
0.0752744,0.0638047
0.0814705,0.0722414
0.0868526,0.079981
0.0913669,0.0869097
0.0949682,0.0929239
0.0976207,0.0979339
0.0992978,0.101866
0.0999827,0.104667
0.0996687,0.1063
0.0983588,0.106753
0.0960661,0.10603
0.0928135,0.104154
0.0886336,0.101168
0.0835681,0.0971267
0.0776676,0.0920999
0.0709911,0.0861679
0.0636053,0.0794204
0.0555839,0.0719544
0.0470072,0.0638721
0.0379608,0.0552795
0.0285351,0.0462845
0.0188242,0.036995
0.00892533,0.0275172
-0.00106275,0.0179543
-0.0110402,0.00840438
-0.0209074,-0.00104023
-0.0305656,-0.0102943
-0.0399185,-0.0192804
-0.0488725,-0.0279289
-0.0573382,-0.0361779
-0.065231,-0.0439728
-0.072472,-0.0512653
-0.0789889,-0.0580126
-0.0847166,-0.0641763
-0.0895978,-0.0697213
-0.0935837,-0.0746149
-0.0966347,-0.0788265
-0.09872,-0.0823269
-0.099819,-0.0850886
-0.0999207,-0.0870862
-0.099024,-0.0882963
-0.0971378,-0.0886992
-0.0942811,-0.088279
-0.0904823,-0.0870249
-0.0857795,-0.0849321
-0.0802196,-0.0820022
-0.0738582,-0.0782445
-0.0667588,-0.0736762
-0.0589924,-0.0683224
-0.0506366,-0.0622169
-0.0417748,-0.0554014
-0.0324956,-0.0479259
-0.0228917,-0.0398481
-0.0130591,-0.0312329
-0.003096,-0.0221526
0.00689803,-0.0126863
0.0168231,-0.0029198
0.0265801,0.00705426
0.0360716,0.0171365
0.0452026,0.027221
0.0538819,0.0371955
0.0620229,0.0469422
0.0695442,0.0563393
0.0763706,0.0652628
0.082434,0.0735891
0.0876737,0.0811987
0.0920374,0.0879793
0.0954815,0.0938293
0.0979715,0.0986618
0.0994827,0.102406
0.0999998,0.105012
0.0995178,0.106447
0.0980415,0.106701
0.0955855,0.105783
0.0921745,0.103718
0.0878426,0.100551
0.0826329,0.0963394
0.0765976,0.0911556
0.0697969,0.0850813
0.0622989,0.0782073
0.0541784,0.0706316
0.0455165,0.0624573
0.0363999,0.0537906
0.0269195,0.0447394
0.0171702,0.0354115
0.00724939,0.0259128
-0.0027439,0.0163454
-0.0127098,0.00680668
-0.0225487,-0.0026122
-0.0321622,-0.0118273
-0.0414545,-0.0207625
-0.0503325,-0.0293494
-0.0587076,-0.0375274
-0.0664962,-0.0452429
-0.0736203,-0.0524486
-0.0800088,-0.0591025
-0.085598,-0.0651666
-0.0903318,-0.0706062
-0.0941631,-0.075389
-0.0970535,-0.0794845
-0.0989742,-0.0828638
-0.099906,-0.0854997
-0.0998396,-0.0873668
-0.0987756,-0.0884427
-0.0967247,-0.0887079
-0.0937073,-0.0881475
-0.0897536,-0.0867516
-0.0849032,-0.0845164
-0.0792044,-0.0814449
-0.0727143,-0.0775478
-0.0654976,-0.0728435
-0.0576264,-0.0673587
-0.0491795,-0.0611287
-0.0402412,-0.0541966
-0.0309008,-0.0466138
-0.0212517,-0.0384392
-0.0113902,-0.0297392
-0.00141497,-0.0205871
0.00857444,-0.0110633
0.0184782,-0.00125484
0.0281973,0.00874464
0.0376347,0.0188346
0.046696,0.028908
0.0552908,0.0388517
0.0633331,0.0485471
0.0707426,0.0578718
0.0774453,0.066702
0.0833742,0.0749145
0.08847,0.0823908
0.0926819,0.0890203
0.0959677,0.0947037
0.0982946,0.0993566
0.0996394,0.102912
0.0999887,0.105322
0.0993389,0.106559
0.0976965,0.106615
0.095078,0.105501
0.0915095,0.103248
0.0870266,0.0999021
0.0816743,0.0955233
0.0755058,0.090185
0.0685829,0.083971
0.0609748,0.0769735
0.0527575,0.0692912
0.0440129,0.0610279
0.0348287,0.0522902
0.0252964,0.043186
0.0155114,0.0338229
0.0055714,0.024306
-0.00442427,0.014737
-0.0143757,0.00521218
